,Price,Land Area (Aana),Road Access (Feet),FACING,FLOOR,BEDROOM,BATHROOM,Street,District,House Age
863,17.622173069956816,3.0,16.0,east,2.5,6,4,old baneshwor,kathmandu,21
864,17.6441519761925,3.5,20.5,north east,2.5,5,6,dhobikhola,kathmandu,7
865,16.694709071442087,3.1,9.0,north,2.5,3,2,bhangal,kathmandu,7
866,17.356469910987094,5.0,13.0,north,2.5,7,4,hattigaunda,kathmandu,7
867,17.370858648025116,4.0,13.0,west,2.5,4,4,imadol,lalitpur,5
868,16.749367480991666,2.2,12.0,east,2.5,4,3,kapan,kathmandu,5
869,17.11134746100564,3.0,10.0,east,2.5,5,4,imadol,lalitpur,21
870,14.557448378884015,10.7,12.0,east,2.5,3,4,naxal,kathmandu,29
871,16.52356082573315,3.0,13.0,west,2.5,3,2,phutung,kathmandu,27
872,14.557448378884015,5.0,14.0,north,2.5,3,2,bansbari,kathmandu,5
873,17.989897843244528,5.2,15.0,north,2.5,6,4,kadaghari,kathmandu,7
874,17.05418904934434,3.0,10.0,west,2.5,8,3,lolang,kathmandu,16
875,17.312018149733785,2.3,20.5,north,2.5,5,3,balkumari,lalitpur,23
876,17.034386422832473,3.1,13.0,north,2.5,6,3,tikathali,lalitpur,25
877,17.989897843244528,4.0,11.0,south east,2.5,7,6,nakhipot,lalitpur,7
878,17.426428497635523,5.0,13.0,south west,2.5,6,6,imadol,lalitpur,5
879,17.491811255187805,5.2,13.0,east,2.5,4,4,kusunti,lalitpur,5
880,17.296750678069195,4.0,10.0,missing,2.5,9,4,kharibot,kathmandu,17
881,17.129696599000436,3.0,13.0,west,2.5,5,3,imadol,lalitpur,6
882,17.989897843244528,10.7,20.0,south east,2.5,5,6,dhapasi,kathmandu,14
883,16.906553056777135,2.3,10.0,north,2.5,4,3,imadol,lalitpur,10
884,17.989897843244528,6.0,13.0,south east,2.5,5,4,thamel,kathmandu,16
885,16.300417291085605,3.0,20.0,west,2.5,4,4,dhapasi,kathmandu,15
886,17.989897843244528,5.1,12.0,north east,2.5,4,3,bagbazar,kathmandu,11
887,17.822843761378564,5.2,13.0,south,2.5,4,3,sukedhara,kathmandu,6
888,17.147715103853763,5.2,12.0,north east,2.5,2,2,pasikot,kathmandu,5
889,17.622173069956816,6.1,13.0,west,2.5,5,5,satdobato,lalitpur,23
890,16.41820031748273,4.0,13.0,south,2.5,8,4,bistachhap,lalitpur,21
891,17.296750678069195,3.3,13.0,south,2.5,5,4,imadol,lalitpur,7
892,17.439851517607305,4.0,16.0,east,2.5,4,4,imadol,lalitpur,7
893,16.489659276356317,3.0,10.0,north east,2.5,2,4,thankot,kathmandu,7
894,17.073607134447293,3.3,11.0,north,2.5,5,6,kalanki,kathmandu,5
895,14.731801689838349,10.0,13.0,west,2.5,5,4,basundhara,kathmandu,5
896,14.557448378884015,6.0,14.0,north,2.5,6,5,kupandole,lalitpur,21
897,16.993564429978885,4.0,14.0,east,2.5,4,2,maharajgunj,kathmandu,29
898,17.453096744006448,4.0,10.0,east,2.5,3,3,dhumbarahi,kathmandu,27
899,17.05810294851229,10.7,15.0,missing,2.5,8,4,sanepa,lalitpur,5
900,17.19990085520835,4.0,13.0,west,2.5,6,5,kapan,kathmandu,7
901,17.05418904934434,4.2,20.0,north east,2.5,5,4,kalanki,kathmandu,16
902,17.249497794707484,4.0,12.0,north,2.5,8,3,kapan,kathmandu,23
903,16.993564429978885,3.2,20.5,west,2.5,5,3,lolang,kathmandu,7
904,17.565014657424058,4.0,20.0,south east,2.5,4,4,imadol,lalitpur,5
905,14.845130332288226,8.0,20.5,east,2.5,6,4,battisputali,kathmandu,7
906,14.557448378884015,6.0,13.0,north east,2.5,5,3,rudreshwor,kathmandu,12
907,14.557448378884015,7.0,11.0,north east,2.5,9,3,naxal,kathmandu,12
908,17.216707972959764,3.0,20.0,west,2.5,4,5,maharajgunj,kathmandu,7
909,14.557448378884015,9.0,14.0,south east,2.5,9,3,maharajgunj,kathmandu,5
910,17.356469910987094,4.0,13.0,south,2.5,6,3,budhanilkantha,kathmandu,5
911,15.473738825043979,10.7,15.0,east,2.5,5,4,narayanthan,kathmandu,21
912,17.989897843244528,10.7,10.0,west,2.5,5,4,ratopool,kathmandu,29
913,17.989897843244528,10.7,13.0,south,2.5,8,4,sanobharyang,kathmandu,27
914,14.557448378884015,6.2,18.0,north east,2.5,6,5,kupandole,lalitpur,5
915,14.557448378884015,6.2,9.0,north east,2.5,7,4,ramkot,kathmandu,7
916,14.557448378884015,8.0,20.0,west,2.5,5,5,budhanilkantha,kathmandu,4
917,17.439851517607305,3.2,20.0,south east,2.5,4,4,sunakothi,lalitpur,11
918,17.989897843244528,5.0,14.0,south,2.5,5,7,bhaisepati,lalitpur,7
919,16.811242881518265,3.0,12.0,east,2.5,2,2,bhaktapur,bhaktapur,12
920,14.557448378884015,4.2,11.0,east,2.5,3,3,lazimpat,kathmandu,8
921,17.356469910987094,6.1,14.0,north east,2.5,7,4,hattigaunda,kathmandu,14
922,17.989897843244528,3.2,18.0,north east,2.5,7,4,panipokhari,kathmandu,16
923,17.216707972959764,4.0,20.5,west,2.5,6,3,gokarna,kathmandu,6
924,14.557448378884015,6.0,11.0,south east,2.5,4,4,sanobharyang,kathmandu,6
925,14.557448378884015,6.0,13.0,south,2.5,5,3,paiyatar,kathmandu,17
926,17.341871111992198,4.0,13.0,east,2.5,5,4,pasikot,kathmandu,4
927,14.557448378884015,9.0,13.0,east,2.5,4,4,satungal,kathmandu,11
928,17.989897843244528,8.0,12.0,south east,2.5,9,6,dhumbarahi,kathmandu,7
929,14.557448378884015,5.2,12.0,east,2.5,8,8,bansbari,kathmandu,7
930,17.665658180950928,6.0,16.0,south,2.5,6,3,budhanilkantha,kathmandu,6
931,17.72753358339242,6.0,10.0,missing,2.5,5,4,chabahil,kathmandu,7
932,17.909855136853043,4.0,20.0,west,2.5,6,5,gongabu,kathmandu,8
933,17.312018149733785,4.0,13.0,west,2.5,5,4,khadka gaun,kathmandu,8
934,17.989897843244528,10.7,15.0,south,2.5,6,3,dhumbarahi,kathmandu,10
935,17.341871111992198,4.0,13.0,north,2.5,6,3,budhanilkantha,kathmandu,4
936,17.553180200057167,4.3,12.0,north east,2.5,6,3,lazimpat,kathmandu,11
937,14.557448378884015,4.0,11.0,west,2.5,4,5,lazimpat,kathmandu,7
938,17.356469910987094,4.0,13.0,south,2.5,6,3,budhanilkantha,kathmandu,12
939,17.439851517607305,5.0,20.0,north east,2.5,3,4,sunakothi,lalitpur,8
940,17.989897843244528,6.0,13.0,north east,2.5,4,5,bhaisepati,lalitpur,14
941,17.989897843244528,6.2,20.0,west,2.5,4,5,hattigaunda,kathmandu,16
942,17.453096744006448,4.0,18.0,south east,2.5,4,3,syuchatar,kathmandu,6
943,16.5563506464056,2.3,13.0,south,2.5,2,1,gwarko,lalitpur,6
944,17.989897843244528,10.7,11.0,east,2.5,4,4,maharajgunj,kathmandu,17
945,17.989897843244528,10.0,15.0,north,2.5,9,4,chhetrapati,kathmandu,16
946,16.97251102166758,3.0,13.0,east,2.5,4,4,imadol,lalitpur,5
947,17.370858648025116,2.0,17.0,missing,2.5,5,4,baluwatar,kathmandu,5
948,14.557448378884015,6.1,20.0,north east,2.5,4,5,hattiban,lalitpur,25
949,17.95067713070663,7.2,17.0,north,2.5,4,5,sitapaila,kathmandu,16
950,14.557448378884015,4.2,13.0,south,2.5,3,4,hattigaunda,kathmandu,21
951,14.585619242623203,10.7,15.0,missing,2.5,6,5,sanepa,lalitpur,21
952,16.705882371415992,3.3,20.0,south,2.5,4,3,thaiba,lalitpur,21
953,17.11134746100564,3.2,13.0,south,2.5,5,3,ochu heights,lalitpur,16
954,17.541204009297314,4.0,8.5,south,2.5,5,5,koteshwor,kathmandu,8
955,14.557448378884015,5.0,14.0,missing,2.5,4,3,jorpati,kathmandu,10
956,16.83104550783405,3.0,12.0,south west,2.5,4,3,sanagaun,lalitpur,6
957,17.989897843244528,6.0,13.0,west,2.5,4,5,bhaisepati,lalitpur,21
958,17.529082649058825,4.2,20.0,south,2.5,6,6,chardobato,bhaktapur,11
959,17.50439003707821,4.3,13.0,west,2.5,4,3,mandikhatar,kathmandu,5
960,17.588271519047417,6.0,13.0,north,2.5,6,4,deuwa chowk,kathmandu,5
961,17.87595358575207,10.0,13.0,east,2.5,4,4,dhapasi,kathmandu,5
962,14.557448378884015,8.0,15.0,west,2.5,6,4,golfutar,kathmandu,5
963,14.557448378884015,7.2,15.0,south,2.5,4,4,manbhawan,lalitpur,21
964,17.453096744006448,4.0,10.0,north,2.5,8,5,gothatar,kathmandu,7
965,17.216707972959764,3.2,13.0,north west,2.5,9,5,grande hospital,kathmandu,5
966,16.52356082573315,3.0,17.0,south,2.5,4,4,danchhi,kathmandu,11
967,17.216707972959764,4.0,15.0,north,2.5,5,4,sainbu,lalitpur,5
968,17.370858648025116,6.0,16.0,north,2.5,7,4,harisiddhi,lalitpur,7
969,16.5563506464056,3.5,10.0,north,2.5,4,2,thali,kathmandu,6
970,14.557448378884015,10.7,13.0,south,2.5,4,4,budhanilkantha,kathmandu,5
971,17.19990085520835,4.1,13.0,north east,2.5,6,5,kapan,kathmandu,11
972,17.32705602664604,3.2,16.0,west,2.5,5,4,budhanilkantha,kathmandu,11
973,17.72753358339242,4.5,19.0,north,2.5,5,6,nakhipot,lalitpur,21
974,17.822843761378564,5.0,13.0,south,2.5,3,4,khumaltar,lalitpur,12
975,17.989897843244528,4.2,17.0,east,2.5,8,8,maharajgunj,kathmandu,5
976,17.19990085520835,3.2,11.0,north,2.5,5,3,bhangal,kathmandu,11
977,14.557448378884015,10.7,20.0,north,2.5,4,3,syuchatar,kathmandu,11
978,14.557448378884015,1.2,14.0,south,2.5,8,5,sinchahiti,lalitpur,11
979,17.989897843244528,6.2,20.5,north east,2.5,7,3,shankhamul,kathmandu,5
980,16.951004817371683,3.0,13.0,west,2.5,4,4,gaurighat,kathmandu,5
981,14.557448378884015,4.2,15.0,north,2.5,9,8,gothatar,kathmandu,6
982,15.221607791478354,10.2,20.0,north west,2.5,6,7,narayanthan,kathmandu,5
983,14.557448378884015,7.3,13.0,south,2.5,3,2,budhanilkantha,kathmandu,5
984,15.38412668421143,10.7,15.0,north,2.5,5,5,gairidhara,kathmandu,10
985,15.07397183166515,10.7,14.0,south,2.5,5,5,baluwatar,kathmandu,7
986,14.557448378884015,4.2,17.0,north east,2.5,4,4,sanobharyang,kathmandu,13
987,14.557448378884015,6.0,11.0,west,2.5,5,4,golfutar,kathmandu,11
988,17.11134746100564,3.1,13.0,south,2.5,4,3,gwarko,lalitpur,13
989,17.182806422433504,4.0,13.0,north,2.5,5,4,imadol,lalitpur,21
990,17.129696599000436,3.2,13.0,east,2.5,4,4,imadol,lalitpur,21
991,14.557448378884015,4.1,12.0,missing,2.5,5,3,bhatbhateni,kathmandu,5
992,17.370858648025116,4.2,12.0,east,2.5,9,6,narayantar,kathmandu,21
993,14.557448378884015,4.2,11.0,west,2.5,5,4,maharajgunj,kathmandu,5
994,14.557448378884015,3.0,12.0,south,2.5,5,4,koteshwor,kathmandu,5
995,14.557448378884015,10.7,11.0,north,2.5,3,4,maharajgunj,kathmandu,24
996,16.40327466837995,3.2,10.0,west,2.5,2,1,thali,kathmandu,5
997,17.1654146803266,3.2,9.0,east,2.5,4,3,bhangal,kathmandu,21
998,14.557448378884015,3.3,9.0,west,2.5,5,4,basundhara,kathmandu,7
999,14.946912992035967,10.0,20.0,missing,2.5,4,5,sanepa,lalitpur,14
1000,17.926384438531027,10.0,13.0,east,2.5,4,3,dhapasi,kathmandu,14
1001,17.989897843244528,6.0,10.0,south east,2.5,8,3,suryabinayak,bhaktapur,5
1002,15.201805169084134,10.7,15.0,missing,2.5,4,4,gahana pokhari,kathmandu,19
1003,14.557448378884015,4.2,15.0,missing,2.5,5,4,hattisar,kathmandu,19
1004,15.671808704579888,10.7,15.0,missing,2.5,9,6,gairidhara,kathmandu,16
1005,17.6441519761925,5.3,20.5,north east,2.5,6,4,budhanilkantha,kathmandu,13
1006,16.13985714273983,10.7,15.0,south,2.5,5,4,thado dhunga,lalitpur,5
1007,14.557448378884015,4.2,20.0,north,2.5,5,4,baluwatar,kathmandu,5
1008,15.952041184691984,10.7,15.0,north west,2.5,4,4,baluwatar,kathmandu,5
1009,14.557448378884015,5.0,15.0,south,2.5,4,3,bansbari,kathmandu,5
1010,14.652758515398315,10.7,15.0,north,2.5,8,5,sinamangal,kathmandu,5
1011,14.557448378884015,4.2,15.0,north east,2.5,9,3,naxal,kathmandu,5
1012,16.648723960844016,2.2,13.0,north east,2.5,5,2,lubhu,lalitpur,5
1013,17.989897843244528,9.0,11.0,missing,2.5,5,4,golfutar,kathmandu,4
1014,17.479072229734946,6.0,14.0,south west,2.5,6,6,budhanilkantha,kathmandu,4
1015,14.557448378884015,5.0,15.0,missing,2.5,4,3,jorpati,kathmandu,11
1016,16.588099342704055,3.2,10.0,south west,2.5,4,3,jarankhu,kathmandu,12
1017,14.557448378884015,4.2,10.0,missing,2.5,7,4,bakhundole,lalitpur,6
1018,17.989897843244528,7.2,15.0,missing,2.5,5,4,basundhara,kathmandu,19
1019,17.989897843244528,10.7,11.0,east,2.5,5,4,sinamangal,kathmandu,19
1020,17.370858648025116,8.0,13.0,north,2.5,5,4,katunje,bhaktapur,16
1021,16.993564429978885,3.0,20.0,south,2.5,4,3,chyau danda,lalitpur,13
1022,17.989897843244528,6.1,15.0,north,2.5,3,3,bansbari,kathmandu,5
1023,14.646243837206535,10.7,14.0,missing,2.5,9,5,maijubahal,kathmandu,5
1024,17.0926553286923,3.1,20.0,south,2.5,4,3,imadol,lalitpur,5
1025,17.312018149733785,4.0,10.0,north,2.5,5,4,naya bazar,kathmandu,5
1026,14.557448378884015,4.2,16.0,north west,2.5,4,5,imadol,lalitpur,5
1027,17.541204009297314,4.0,20.0,south,2.5,4,4,nagdaha,lalitpur,11
1028,16.759949589762293,4.0,16.0,north,2.5,4,4,thecho,lalitpur,7
1029,17.989897843244528,8.0,13.0,north east,2.5,5,5,mandikhatar,kathmandu,5
1030,17.233237274364523,4.0,13.0,west,2.5,5,4,icimod,lalitpur,5
1031,17.50439003707821,4.0,20.5,north,2.5,3,3,imadol,lalitpur,11
1032,17.989897843244528,4.0,15.0,north east,2.5,3,4,nakhipot,lalitpur,5
1033,17.989897843244528,6.1,15.0,south,2.5,5,4,chundevi,kathmandu,4
1034,17.550796408758714,5.0,20.0,north,2.5,5,4,godawari,lalitpur,11
1035,17.034386422832473,3.0,10.0,south,2.5,7,3,chunikhel,kathmandu,12
1036,17.747336210296442,5.0,12.0,north,2.5,4,4,gairidhara,kathmandu,6
1037,17.840862266556567,6.0,11.0,east,2.5,5,4,lazimpat,kathmandu,19
1038,17.370858648025116,6.2,8.5,west,2.5,4,2,chabahil,kathmandu,19
1039,15.512959530871255,10.7,15.0,missing,2.5,5,6,basundhara,kathmandu,16
1040,14.557448378884015,6.1,13.0,north west,2.5,5,4,sitapaila,kathmandu,13
1041,14.557448378884015,8.0,16.0,south,2.5,5,3,gongabu,kathmandu,5
1042,16.705882371415992,4.0,13.0,north east,2.5,3,2,matatirtha,kathmandu,5
1043,17.822843761378564,6.2,13.0,south east,2.5,6,5,bansbari,kathmandu,11
1044,17.182806422433504,5.3,16.0,north,2.5,4,5,dahachowk,kathmandu,18
1045,17.822843761378564,4.2,10.0,south east,2.5,3,4,bhaisepati,lalitpur,19
1046,17.129696599000436,2.2,20.0,south,2.5,5,3,swayambhu,kathmandu,19
1047,17.41282284594998,5.0,13.0,south,2.5,5,4,bafal,kathmandu,16
1048,17.93454774903691,6.0,13.0,south,2.5,5,3,chapali,kathmandu,13
1050,16.648723960844016,3.2,10.0,south east,2.5,6,3,chandragiri,kathmandu,5
1051,17.05418904934434,3.0,13.0,west,2.5,4,4,imadol,lalitpur,5
1052,14.557448378884015,4.2,12.0,missing,2.5,5,6,kupandole,lalitpur,5
1053,17.296750678069195,4.0,13.0,east,2.5,5,5,imadol,lalitpur,5
1054,17.0926553286923,3.5,13.0,south,2.5,6,5,imadol,lalitpur,11
1055,16.835935492889124,3.2,13.0,south east,2.5,5,4,hattiban,lalitpur,7
1057,17.034386422832473,4.2,12.0,south west,2.5,6,3,manamaiju,kathmandu,5
1058,17.182806422433504,10.7,13.0,south,2.5,9,6,godamchaur,lalitpur,11
1059,14.557448378884015,3.0,13.0,missing,2.5,4,2,naxal,kathmandu,5
1060,14.557448378884015,10.7,20.0,north,2.5,5,4,gatthaghar,bhaktapur,4
1061,17.281246492014,5.0,8.5,north,2.5,4,3,tripureshwor,kathmandu,11
1062,17.75709238505144,8.3,13.0,south west,2.5,5,3,budhanilkantha,kathmandu,12
1063,14.557448378884015,9.0,13.0,east,2.5,5,5,sitapaila,kathmandu,6
1064,17.87595358575207,10.0,13.0,east,2.5,4,2,dhapasi,kathmandu,5
1065,14.557448378884015,4.0,15.0,north west,2.5,4,4,bhaisepati,lalitpur,10
1066,17.974393656948944,5.0,20.0,east,2.5,9,6,kupandole,lalitpur,7
1067,16.97251102166758,2.5,13.0,east,2.5,3,3,banasthali,kathmandu,5
1068,17.622173069956816,6.0,15.0,south,2.5,7,4,kumaripati,lalitpur,4
1069,17.265498135541893,3.1,10.0,north west,2.5,6,4,swayambhu,kathmandu,6
1070,14.557448378884015,4.2,14.0,missing,2.5,5,4,sanepa,lalitpur,7
1071,17.19990085520835,3.0,10.0,north,2.5,6,4,swayambhu,kathmandu,5
1072,17.723525562075203,5.3,9.0,south,2.5,9,4,shantinagar,kathmandu,31
1073,15.38412668421143,10.7,20.0,north,2.5,8,4,naxal,kathmandu,32
1074,17.426428497635523,3.2,13.0,north east,2.5,4,3,bafal,kathmandu,4
1076,17.11134746100564,3.2,13.0,south,2.5,8,4,sundarbasti,kathmandu,18
1077,17.453096744006448,4.2,20.0,west,2.5,5,4,taukhel,lalitpur,5
1078,16.41820031748273,2.2,10.0,east,2.5,2,1,tahachal,kathmandu,23
1079,17.491811255187805,5.0,20.0,north,2.5,6,5,sundarbasti,kathmandu,19
1080,14.557448378884015,10.7,14.0,west,2.5,5,3,chyasundole,kathmandu,15
1081,17.989897843244528,4.2,20.0,north,2.5,2,2,gagangauda,kaski,16
1082,17.296750678069195,5.3,13.0,south east,2.5,6,3,kapan,kathmandu,18
1083,17.11134746100564,3.2,20.0,west,2.5,5,4,imadol,lalitpur,5
1084,17.1654146803266,3.3,13.0,north west,2.5,4,4,imadol,lalitpur,16
1085,17.034386422832473,4.2,13.0,north east,2.5,6,5,imadol,lalitpur,31
1086,14.557448378884015,4.2,16.0,east,2.5,5,5,manbhawan,lalitpur,4
1087,16.52356082573315,3.0,17.0,south,2.5,4,3,danchhi,kathmandu,6
1088,17.129696599000436,3.0,13.0,south east,2.5,5,3,imadol,lalitpur,7
1089,17.989897843244528,4.0,14.0,north,2.5,8,8,bhaisepati,lalitpur,5
1090,17.182806422433504,3.3,13.0,south,2.5,5,4,bhangal,kathmandu,8
1091,17.21001898503268,4.0,20.0,east,2.5,5,3,sundarbasti,kathmandu,8
1093,16.454567959008102,4.1,10.0,north east,2.5,2,2,jhaukhel,bhaktapur,4
1094,17.453096744006448,3.3,14.0,east,2.5,4,5,bhaisepati,lalitpur,11
1095,17.989897843244528,4.0,11.0,west,2.5,8,8,budhanilkantha,kathmandu,7
1096,17.989897843244528,9.5,12.0,north,2.5,4,4,budhanilkantha,kathmandu,12
1097,14.557448378884015,4.3,16.0,west,2.5,5,4,bhaisepati,lalitpur,8
1098,16.705882371415992,4.0,13.0,north east,2.5,3,2,matatirtha,kathmandu,14
1099,17.129696599000436,3.2,13.0,south,2.5,4,4,imadol,lalitpur,16
1100,16.97251102166758,2.2,10.0,south,2.5,8,4,imadol,lalitpur,6
1101,17.129696599000436,3.0,9.0,east,2.5,5,4,imadol,lalitpur,6
1102,17.073607134447293,3.1,13.0,north,2.5,5,4,imadol,lalitpur,17
1103,17.01418371633128,3.0,10.0,north east,2.5,7,4,tyanglafat,kathmandu,16
1104,17.05418904934434,3.0,13.0,west,2.5,5,3,kageshwori,kathmandu,5
1105,16.929025911619092,4.0,13.0,east,2.5,4,3,chandragiri,kathmandu,5
1106,16.388122864507256,3.0,12.0,south,2.5,6,3,chandragiri,kathmandu,25
1107,14.557448378884015,6.2,16.0,south,2.5,5,5,dhapasi,kathmandu,16
1108,17.312018149733785,4.0,20.0,west,2.5,4,6,nayapati,kathmandu,21
1109,16.906553056777135,3.1,13.0,east,2.5,5,4,thaiba,lalitpur,21
1110,16.97251102166758,3.1,13.0,north,2.5,4,5,imadol,lalitpur,21
1111,16.860033043306743,10.7,13.0,north,2.5,4,4,imadol,lalitpur,16
1112,17.565014657424058,4.0,13.0,south,2.5,6,4,imadol,lalitpur,8
1113,15.943742382861155,10.7,14.0,missing,2.5,9,8,sanepa,lalitpur,10
1114,14.557448378884015,8.0,11.0,missing,2.5,9,8,chhauni,kathmandu,6
1115,16.759949589762293,3.0,10.0,west,2.5,5,3,chandragiri,kathmandu,21
1118,14.557448378884015,8.0,14.0,missing,2.5,3,4,kirtipur,kathmandu,5
1119,16.951004817371683,3.3,10.0,west,2.5,5,5,tokha,kathmandu,5
1121,17.50439003707821,5.0,15.0,south east,2.5,6,6,budhanilkantha,kathmandu,21
1122,17.216707972959764,3.0,13.0,west,2.5,4,3,thulobharyang,kathmandu,7
1124,17.822843761378564,4.2,14.0,south,2.5,3,4,bhaisepati,lalitpur,11
1125,14.585619242623203,10.7,13.0,missing,2.5,4,4,chappal karkhana,kathmandu,5
1126,17.9426449591384,10.0,14.0,south east,2.5,4,4,chappal karkhana,kathmandu,7
1127,17.50439003707821,5.0,15.0,south east,2.5,6,6,budhanilkantha,kathmandu,6
1128,17.453096744006448,5.1,14.0,south,2.5,5,3,pasikot,kathmandu,5
1129,14.557448378884015,6.0,13.0,west,2.5,4,5,dhumbarahi,kathmandu,11
1130,17.05418904934434,3.2,20.0,east,2.5,9,7,nakhipot,lalitpur,11
1131,16.860033043306743,2.3,13.0,west,2.5,6,2,imadol,lalitpur,21
1132,17.989897843244528,9.0,12.0,south,2.5,5,4,dhobighat,lalitpur,12
1133,17.034386422832473,2.0,12.0,west,2.5,6,4,budhanilkantha,kathmandu,5
1134,17.034386422832473,3.1,10.0,north,2.5,6,4,gairi gaun,kathmandu,11
1135,17.034386422832473,2.3,13.0,north west,2.5,6,3,ichangu narayan,kathmandu,11
1136,17.182806422433504,3.0,13.0,north east,2.5,5,6,gongabu,kathmandu,11
1138,14.557448378884015,8.0,20.5,missing,2.5,5,4,budhanilkantha,kathmandu,5
1140,17.249497794707484,3.3,15.0,south west,2.5,5,4,bhaisepati,lalitpur,5
1143,17.499377495380294,6.0,14.0,south,2.5,4,4,sukedhara,kathmandu,7
1144,14.557448378884015,4.2,14.0,north,2.5,8,2,jorpati,kathmandu,13
1145,14.557448378884015,9.0,13.0,south west,2.5,4,3,rabi bhawan,kathmandu,11
1146,16.36495580701484,10.7,13.0,east,2.5,4,4,chappal karkhana,kathmandu,13
1147,17.622173069956816,9.0,18.0,north,2.5,5,4,budhanilkantha,kathmandu,21
1148,16.52356082573315,2.2,13.0,east,2.5,5,5,goldhunga,kathmandu,21
1149,17.989897843244528,10.7,13.0,south,2.5,4,3,thapathali,kathmandu,5
1150,17.822843761378564,5.2,16.0,south east,2.5,5,4,bhaisepati,lalitpur,21
1151,17.296750678069195,3.3,13.0,south east,2.5,4,4,bhaisepati,lalitpur,5
1152,17.399029524198163,7.0,12.0,north east,2.5,4,3,imadol,lalitpur,5
1153,17.034386422832473,4.3,10.0,east,2.5,8,4,lolang,kathmandu,24
1155,17.57671069691365,5.0,10.0,south,2.5,9,8,lainchaur,kathmandu,21
1157,17.19990085520835,5.0,13.0,missing,2.5,4,3,balkot,bhaktapur,14
1158,17.989897843244528,9.0,20.0,south west,2.5,5,4,thado dhunga,lalitpur,14
1159,17.565014657424058,6.0,20.0,south east,2.5,3,3,sunakothi,lalitpur,5
1160,17.370858648025116,3.3,20.5,north,2.5,5,4,bhaisepati,lalitpur,19
1161,17.804494623047066,5.3,20.0,south east,2.5,7,4,bagdol,lalitpur,19
1162,17.622173069956816,5.0,15.0,north west,2.5,5,6,budhanilkantha,kathmandu,16
1163,17.453096744006448,5.1,14.0,south west,2.5,5,3,pasikot,kathmandu,13
1164,17.19990085520835,3.3,13.0,west,2.5,4,3,bhangal,kathmandu,5
1165,17.356469910987094,4.0,13.0,east,2.5,6,5,baluwakhani,kathmandu,5
1167,17.1654146803266,3.1,13.0,north,2.5,4,3,aakasedhara,kathmandu,5
1168,16.118095750958314,10.0,12.0,east,2.5,4,3,tilganga,kathmandu,5
1169,16.835935492889124,3.0,20.0,south east,2.5,6,4,katunje,bhaktapur,5
1170,14.557448378884015,4.2,13.0,south,2.5,5,4,kalanki,kathmandu,5
1171,17.72753358339242,5.1,13.0,south,2.5,4,5,rudreshwor,kathmandu,4
1172,17.182806422433504,3.2,16.0,west,2.5,5,5,golfutar,kathmandu,4
1173,17.182806422433504,3.2,14.0,south east,2.5,3,3,dhapakhel,lalitpur,11
1174,14.557448378884015,4.0,13.0,north west,2.5,4,3,lazimpat,kathmandu,12
1175,17.249497794707484,4.2,15.0,south west,2.5,4,5,bhaisepati,lalitpur,6
1177,17.034386422832473,4.1,12.0,west,2.5,6,5,bauthali,kathmandu,19
1178,14.557448378884015,4.2,20.0,west,2.5,5,4,lamatar,lalitpur,16
1179,17.249497794707484,3.5,14.0,south west,2.5,6,5,raniban,kathmandu,13
1180,17.19990085520835,3.0,12.0,north,2.5,4,3,goldhunga,kathmandu,5
1181,17.19990085520835,3.2,13.0,east,2.5,5,5,tikathali,lalitpur,5
1182,15.789591722875162,10.7,16.0,north east,2.5,5,5,deuwa chowk,kathmandu,5
1183,15.38412668421143,10.7,16.0,south east,2.5,3,4,bhaisepati,lalitpur,5
1184,14.557448378884015,4.2,13.0,north,2.5,5,4,aarubari,kathmandu,5
1185,17.216707972959764,4.2,8.5,south,2.5,2,2,kalopool,kathmandu,11
1186,17.95067713070663,5.3,16.0,south west,2.5,3,3,bhaisepati,lalitpur,7
1187,17.479072229734946,5.0,13.0,east,2.5,4,4,nakkhu,lalitpur,5
1188,16.231424425551033,10.7,14.0,south,2.5,3,4,chundevi,kathmandu,5
1189,17.989897843244528,10.7,13.0,east,2.5,5,3,mid baneshwor,kathmandu,11
1190,17.989897843244528,10.7,13.0,east,2.5,9,8,kapan,kathmandu,5
1191,17.249497794707484,4.0,13.0,south east,2.5,5,4,sitapaila,kathmandu,4
1192,17.182806422433504,4.0,20.0,west,2.5,3,2,nakhudole,lalitpur,11
1193,17.073607134447293,3.1,13.0,north,2.5,4,5,imadol,lalitpur,12
1194,17.529082649058825,4.0,13.0,south west,2.5,5,5,bhaisepati,lalitpur,6
1195,17.61099976960838,5.0,14.0,east,2.5,5,5,mandikatar,kathmandu,19
1196,17.265498135541893,3.5,13.0,south,2.5,6,5,jyotinagar,kathmandu,19
1197,17.50439003707821,4.3,13.0,west,2.5,5,4,budhanilkantha,kathmandu,16
1198,17.622173069956816,5.3,20.0,east,2.5,5,4,tilingtar,kathmandu,13
1199,17.72753358339242,6.1,20.0,south west,2.5,8,6,naya bazar,kathmandu,5
1202,16.677711496036597,3.0,9.0,west,2.5,6,4,chandragiri,kathmandu,18
1204,17.296750678069195,3.3,13.0,south west,2.5,4,4,bhaisepati,lalitpur,19
1205,17.073607134447293,3.5,10.0,east,2.5,4,4,high vision colony,kathmandu,16
1207,17.989897843244528,10.7,13.0,south,2.5,7,3,imadol,lalitpur,5
1209,17.46616882523204,4.2,14.0,south,2.5,3,4,bhaisepati,lalitpur,5
